"","ddradID","altID","population_number","population_name","Country","Treatment","X1Ovi_Egg","X1Ovi_Dead","X1Ovi_Living","X2Ovi_Egg","X2Ovi_Dead","X2Ovi_Living","Pigmentation","LegLength","X1Ovi_LegLength","X2Ovi_LegLength","X1Ovi_mass","X2Ovi_mass","dat_filtered$population_number","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19"
"25.2","G18-SD-13_trimmed.sorted","G18-SD-13",25,"Schulzendorf","Germany","",0,0,215,3,2,99,0.26,6330.33,585.142,NA,NA,NA,25,-1.04753996685363,2.03861315378337,0.705463841467881,-0.498730425297332,-0.64594955137553,-0.107656519144431,-0.0664810749135068,0.0476350220992147,-0.195923994550379,-0.0693628152919669,0.0434967737457434,0.0943382034536624,0.0296498434196685,0.0483591774114754,-0.0392145878075276,0.01603455563602,-0.00837936518277375,-0.00275285671445803,8.99173054038858e-08
"25.3","G18-SD-15_trimmed.sorted","G18-SD-15",25,"Schulzendorf","Germany","",47,0,166,0,0,87,0.07,NA,NA,NA,NA,NA,25,-1.04753996685363,2.03861315378337,0.705463841467881,-0.498730425297332,-0.64594955137553,-0.107656519144431,-0.0664810749135068,0.0476350220992147,-0.195923994550379,-0.0693628152919669,0.0434967737457434,0.0943382034536624,0.0296498434196685,0.0483591774114754,-0.0392145878075276,0.01603455563602,-0.00837936518277375,-0.00275285671445803,8.99173054038858e-08
"25.4","G18-SD-17_trimmed.sorted","G18-SD-17",25,"Schulzendorf","Germany","",0,0,213,0,1,110,0.38,7076.63,582.398,NA,NA,NA,25,-1.04753996685363,2.03861315378337,0.705463841467881,-0.498730425297332,-0.64594955137553,-0.107656519144431,-0.0664810749135068,0.0476350220992147,-0.195923994550379,-0.0693628152919669,0.0434967737457434,0.0943382034536624,0.0296498434196685,0.0483591774114754,-0.0392145878075276,0.01603455563602,-0.00837936518277375,-0.00275285671445803,8.99173054038858e-08
"25.5","G18-SD-3_trimmed.sorted","G18-SD-3",25,"Schulzendorf","Germany","",0,0,196,45,0,0,0.19,5908.78,575.935,NA,NA,NA,25,-1.04753996685363,2.03861315378337,0.705463841467881,-0.498730425297332,-0.64594955137553,-0.107656519144431,-0.0664810749135068,0.0476350220992147,-0.195923994550379,-0.0693628152919669,0.0434967737457434,0.0943382034536624,0.0296498434196685,0.0483591774114754,-0.0392145878075276,0.01603455563602,-0.00837936518277375,-0.00275285671445803,8.99173054038858e-08
"25.6","G18-SD-5_trimmed.sorted","G18-SD-5",25,"Schulzendorf","Germany","",NA,NA,NA,152,0,0,0.16,6556.25,NA,NA,NA,NA,25,-1.04753996685363,2.03861315378337,0.705463841467881,-0.498730425297332,-0.64594955137553,-0.107656519144431,-0.0664810749135068,0.0476350220992147,-0.195923994550379,-0.0693628152919669,0.0434967737457434,0.0943382034536624,0.0296498434196685,0.0483591774114754,-0.0392145878075276,0.01603455563602,-0.00837936518277375,-0.00275285671445803,8.99173054038858e-08
"25.7","G18-SD-6_trimmed.sorted","G18-SD-6",25,"Schulzendorf","Germany","",0,0,231,0,0,215,0.31,6993.58,545.946,NA,NA,NA,25,-1.04753996685363,2.03861315378337,0.705463841467881,-0.498730425297332,-0.64594955137553,-0.107656519144431,-0.0664810749135068,0.0476350220992147,-0.195923994550379,-0.0693628152919669,0.0434967737457434,0.0943382034536624,0.0296498434196685,0.0483591774114754,-0.0392145878075276,0.01603455563602,-0.00837936518277375,-0.00275285671445803,8.99173054038858e-08
"25.8","G18-SD-7_trimmed.sorted","G18-SD-7",25,"Schulzendorf","Germany","",0,0,362,0,3,166,0.16,6334.26,593.845,NA,NA,NA,25,-1.04753996685363,2.03861315378337,0.705463841467881,-0.498730425297332,-0.64594955137553,-0.107656519144431,-0.0664810749135068,0.0476350220992147,-0.195923994550379,-0.0693628152919669,0.0434967737457434,0.0943382034536624,0.0296498434196685,0.0483591774114754,-0.0392145878075276,0.01603455563602,-0.00837936518277375,-0.00275285671445803,8.99173054038858e-08
"25.9","G18-SD-8_trimmed.sorted","G18-SD-8",25,"Schulzendorf","Germany","",44,89,11,43,61,6,0.21,5950.73,452.237,NA,NA,NA,25,-1.04753996685363,2.03861315378337,0.705463841467881,-0.498730425297332,-0.64594955137553,-0.107656519144431,-0.0664810749135068,0.0476350220992147,-0.195923994550379,-0.0693628152919669,0.0434967737457434,0.0943382034536624,0.0296498434196685,0.0483591774114754,-0.0392145878075276,0.01603455563602,-0.00837936518277375,-0.00275285671445803,8.99173054038858e-08
"26","G18-TL-1_trimmed.sorted","G18-TL-1",27,"Templin","Germany","",1,5,195,0,49,60,0.43,7762.75,527.863,NA,NA,NA,27,-1.69770713995067,1.18697273783437,0.674075181425156,-0.170155091801384,0.508325965584485,-0.15116249233676,-0.061854962601009,-0.0741692128146884,-0.198131956877753,0.0681516600125723,-0.0658326480322549,0.0250814203328845,-0.00880538426693794,0.0089295602266194,-0.0217385198934291,-0.00373325245314936,0.0159174809411232,-0.0108951535305566,5.40271614980614e-08
"26.1","G18-TL-2_trimmed.sorted","G18-TL-2",27,"Templin","Germany","",0,0,406,0,0,138,0.42,6376.13,563.303,NA,NA,NA,27,-1.69770713995067,1.18697273783437,0.674075181425156,-0.170155091801384,0.508325965584485,-0.15116249233676,-0.061854962601009,-0.0741692128146884,-0.198131956877753,0.0681516600125723,-0.0658326480322549,0.0250814203328845,-0.00880538426693794,0.0089295602266194,-0.0217385198934291,-0.00373325245314936,0.0159174809411232,-0.0108951535305566,5.40271614980614e-08
"26.2","G18-TL-3_trimmed.sorted","G18-TL-3",27,"Templin","Germany","",0,1,294,2,1,99,0.42,6183.61,597.925,NA,NA,NA,27,-1.69770713995067,1.18697273783437,0.674075181425156,-0.170155091801384,0.508325965584485,-0.15116249233676,-0.061854962601009,-0.0741692128146884,-0.198131956877753,0.0681516600125723,-0.0658326480322549,0.0250814203328845,-0.00880538426693794,0.0089295602266194,-0.0217385198934291,-0.00373325245314936,0.0159174809411232,-0.0108951535305566,5.40271614980614e-08
"26.3","G18-TL-4_trimmed.sorted","G18-TL-4",27,"Templin","Germany","",0,0,348,0,38,135,0.3,6126.89,554.334,NA,NA,NA,27,-1.69770713995067,1.18697273783437,0.674075181425156,-0.170155091801384,0.508325965584485,-0.15116249233676,-0.061854962601009,-0.0741692128146884,-0.198131956877753,0.0681516600125723,-0.0658326480322549,0.0250814203328845,-0.00880538426693794,0.0089295602266194,-0.0217385198934291,-0.00373325245314936,0.0159174809411232,-0.0108951535305566,5.40271614980614e-08
"27","G18-UK-11_trimmed.sorted","G18-UK-11",8,"Umkirch","Germany","",2,1,129,65,0,0,0.41,7948.33,548.851,NA,NA,NA,8,3.3489416547015,-2.86522851487909,-0.15083946221856,-2.04927077732036,0.171662064509363,-0.151634379669874,-0.238221153240725,-0.430542281215025,-0.0120929904268856,-0.0241464242633066,-0.0269599000726117,-0.0897725610103937,0.049567644863856,-0.0345922531853662,-0.0317820693113255,0.0276469876479517,0.00130583248845426,-0.00398464211760252,1.63219532631861e-07
"27.1","G18-UK-15_trimmed.sorted","G18-UK-15",8,"Umkirch","Germany","",0,3,398,0,3,156,0.28,9058.77,565.676,NA,NA,NA,8,3.3489416547015,-2.86522851487909,-0.15083946221856,-2.04927077732036,0.171662064509363,-0.151634379669874,-0.238221153240725,-0.430542281215025,-0.0120929904268856,-0.0241464242633066,-0.0269599000726117,-0.0897725610103937,0.049567644863856,-0.0345922531853662,-0.0317820693113255,0.0276469876479517,0.00130583248845426,-0.00398464211760252,1.63219532631861e-07
"27.2","G18-UK-17_trimmed.sorted","G18-UK-17",8,"Umkirch","Germany","",0,0,174,8,87,48,0.15,6988.37,626.773,NA,NA,NA,8,3.3489416547015,-2.86522851487909,-0.15083946221856,-2.04927077732036,0.171662064509363,-0.151634379669874,-0.238221153240725,-0.430542281215025,-0.0120929904268856,-0.0241464242633066,-0.0269599000726117,-0.0897725610103937,0.049567644863856,-0.0345922531853662,-0.0317820693113255,0.0276469876479517,0.00130583248845426,-0.00398464211760252,1.63219532631861e-07
"27.3","G18-UK-18_trimmed.sorted","G18-UK-18",8,"Umkirch","Germany","",0,0,145,3,126,13,0.27,6251.29,599.615,NA,NA,NA,8,3.3489416547015,-2.86522851487909,-0.15083946221856,-2.04927077732036,0.171662064509363,-0.151634379669874,-0.238221153240725,-0.430542281215025,-0.0120929904268856,-0.0241464242633066,-0.0269599000726117,-0.0897725610103937,0.049567644863856,-0.0345922531853662,-0.0317820693113255,0.0276469876479517,0.00130583248845426,-0.00398464211760252,1.63219532631861e-07
"27.4","G18-UK-2_trimmed.sorted","G18-UK-2",8,"Umkirch","Germany","",0,0,174,0,5,140,0.25,7351.22,575.694,NA,NA,NA,8,3.3489416547015,-2.86522851487909,-0.15083946221856,-2.04927077732036,0.171662064509363,-0.151634379669874,-0.238221153240725,-0.430542281215025,-0.0120929904268856,-0.0241464242633066,-0.0269599000726117,-0.0897725610103937,0.049567644863856,-0.0345922531853662,-0.0317820693113255,0.0276469876479517,0.00130583248845426,-0.00398464211760252,1.63219532631861e-07
"27.5","G18-UK-3_trimmed.sorted","G18-UK-3",8,"Umkirch","Germany","",0,0,245,53,129,31,0.12,6491.64,529.131,NA,NA,NA,8,3.3489416547015,-2.86522851487909,-0.15083946221856,-2.04927077732036,0.171662064509363,-0.151634379669874,-0.238221153240725,-0.430542281215025,-0.0120929904268856,-0.0241464242633066,-0.0269599000726117,-0.0897725610103937,0.049567644863856,-0.0345922531853662,-0.0317820693113255,0.0276469876479517,0.00130583248845426,-0.00398464211760252,1.63219532631861e-07
"27.6","G18-UK-5_trimmed.sorted","G18-UK-5",8,"Umkirch","Germany","",0,0,336,1,17,89,0.44,7225.87,553.067,NA,NA,NA,8,3.3489416547015,-2.86522851487909,-0.15083946221856,-2.04927077732036,0.171662064509363,-0.151634379669874,-0.238221153240725,-0.430542281215025,-0.0120929904268856,-0.0241464242633066,-0.0269599000726117,-0.0897725610103937,0.049567644863856,-0.0345922531853662,-0.0317820693113255,0.0276469876479517,0.00130583248845426,-0.00398464211760252,1.63219532631861e-07
"27.7","G18-UK-6_trimmed.sorted","G18-UK-6",8,"Umkirch","Germany","",2,141,110,0,0,118,0.49,8552.05,464.71,NA,NA,NA,8,3.3489416547015,-2.86522851487909,-0.15083946221856,-2.04927077732036,0.171662064509363,-0.151634379669874,-0.238221153240725,-0.430542281215025,-0.0120929904268856,-0.0241464242633066,-0.0269599000726117,-0.0897725610103937,0.049567644863856,-0.0345922531853662,-0.0317820693113255,0.0276469876479517,0.00130583248845426,-0.00398464211760252,1.63219532631861e-07
"27.8","G18-UK-8_trimmed.sorted","G18-UK-8",8,"Umkirch","Germany","",0,6,216,3,61,48,0.15,6809.51,502.868,NA,NA,NA,8,3.3489416547015,-2.86522851487909,-0.15083946221856,-2.04927077732036,0.171662064509363,-0.151634379669874,-0.238221153240725,-0.430542281215025,-0.0120929904268856,-0.0241464242633066,-0.0269599000726117,-0.0897725610103937,0.049567644863856,-0.0345922531853662,-0.0317820693113255,0.0276469876479517,0.00130583248845426,-0.00398464211760252,1.63219532631861e-07
"27.9","G18-UK-9_trimmed.sorted","G18-UK-9",8,"Umkirch","Germany","",0,0,146,29,0,0,0.26,7423.23,584.848,NA,NA,NA,8,3.3489416547015,-2.86522851487909,-0.15083946221856,-2.04927077732036,0.171662064509363,-0.151634379669874,-0.238221153240725,-0.430542281215025,-0.0120929904268856,-0.0241464242633066,-0.0269599000726117,-0.0897725610103937,0.049567644863856,-0.0345922531853662,-0.0317820693113255,0.0276469876479517,0.00130583248845426,-0.00398464211760252,1.63219532631861e-07
"28","G18-WL-1_trimmed.sorted","G18-WL-1",26,"Wandlitz","Germany","",0,4,309,7,7,175,NA,6531.87,573.79,NA,NA,NA,26,-1.05857434645857,1.19913008130182,1.24067874252773,-0.0839168695013978,-0.0429215665821004,-0.324096265806709,-0.528436150737324,0.0838600250375427,-0.211641905396789,-0.0780852445722796,-0.0152950744383456,0.016404599130715,0.0632986218441459,0.0178041929114453,-0.0106339958287532,-0.0108361074166413,0.0161217467191774,0.000563618357027059,-5.2329894646629e-08
"28.1","G18-WL-10_trimmed.sorted","G18-WL-10",26,"Wandlitz","Germany","",0,0,88,7,60,31,NA,4120.64,591.94,NA,NA,NA,26,-1.05857434645857,1.19913008130182,1.24067874252773,-0.0839168695013978,-0.0429215665821004,-0.324096265806709,-0.528436150737324,0.0838600250375427,-0.211641905396789,-0.0780852445722796,-0.0152950744383456,0.016404599130715,0.0632986218441459,0.0178041929114453,-0.0106339958287532,-0.0108361074166413,0.0161217467191774,0.000563618357027059,-5.2329894646629e-08
"28.2","G18-WL-12_trimmed.sorted","G18-WL-12",26,"Wandlitz","Germany","",0,8,146,0,2,175,NA,4278.7,529.365,NA,NA,NA,26,-1.05857434645857,1.19913008130182,1.24067874252773,-0.0839168695013978,-0.0429215665821004,-0.324096265806709,-0.528436150737324,0.0838600250375427,-0.211641905396789,-0.0780852445722796,-0.0152950744383456,0.016404599130715,0.0632986218441459,0.0178041929114453,-0.0106339958287532,-0.0108361074166413,0.0161217467191774,0.000563618357027059,-5.2329894646629e-08
"28.3","G18-WL-13_trimmed.sorted","G18-WL-13",26,"Wandlitz","Germany","",1,43,52,4,7,60,NA,3746.7,NA,NA,NA,NA,26,-1.05857434645857,1.19913008130182,1.24067874252773,-0.0839168695013978,-0.0429215665821004,-0.324096265806709,-0.528436150737324,0.0838600250375427,-0.211641905396789,-0.0780852445722796,-0.0152950744383456,0.016404599130715,0.0632986218441459,0.0178041929114453,-0.0106339958287532,-0.0108361074166413,0.0161217467191774,0.000563618357027059,-5.2329894646629e-08
"28.4","G18-WL-14_trimmed.sorted","G18-WL-14",26,"Wandlitz","Germany","",0,0,209,8,48,62,NA,7250.48,623.491,NA,NA,NA,26,-1.05857434645857,1.19913008130182,1.24067874252773,-0.0839168695013978,-0.0429215665821004,-0.324096265806709,-0.528436150737324,0.0838600250375427,-0.211641905396789,-0.0780852445722796,-0.0152950744383456,0.016404599130715,0.0632986218441459,0.0178041929114453,-0.0106339958287532,-0.0108361074166413,0.0161217467191774,0.000563618357027059,-5.2329894646629e-08
"28.5","G18-WL-2_trimmed.sorted","G18-WL-2",26,"Wandlitz","Germany","",0,0,171,0,0,162,NA,5472.92,502.871,NA,NA,NA,26,-1.05857434645857,1.19913008130182,1.24067874252773,-0.0839168695013978,-0.0429215665821004,-0.324096265806709,-0.528436150737324,0.0838600250375427,-0.211641905396789,-0.0780852445722796,-0.0152950744383456,0.016404599130715,0.0632986218441459,0.0178041929114453,-0.0106339958287532,-0.0108361074166413,0.0161217467191774,0.000563618357027059,-5.2329894646629e-08
"28.6","G18-WL-3_trimmed.sorted","G18-WL-3",26,"Wandlitz","Germany","",1,32,68,9,66,9,NA,5324.76,566.98,NA,NA,NA,26,-1.05857434645857,1.19913008130182,1.24067874252773,-0.0839168695013978,-0.0429215665821004,-0.324096265806709,-0.528436150737324,0.0838600250375427,-0.211641905396789,-0.0780852445722796,-0.0152950744383456,0.016404599130715,0.0632986218441459,0.0178041929114453,-0.0106339958287532,-0.0108361074166413,0.0161217467191774,0.000563618357027059,-5.2329894646629e-08
"28.7","G18-WL-5_trimmed.sorted","G18-WL-5",26,"Wandlitz","Germany","",0,0,159,9,46,69,NA,6173.95,575.653,NA,NA,NA,26,-1.05857434645857,1.19913008130182,1.24067874252773,-0.0839168695013978,-0.0429215665821004,-0.324096265806709,-0.528436150737324,0.0838600250375427,-0.211641905396789,-0.0780852445722796,-0.0152950744383456,0.016404599130715,0.0632986218441459,0.0178041929114453,-0.0106339958287532,-0.0108361074166413,0.0161217467191774,0.000563618357027059,-5.2329894646629e-08
"28.8","G18-WL-7_trimmed.sorted","G18-WL-7",26,"Wandlitz","Germany","",0,6,156,6,21,55,NA,5957.56,567.499,NA,NA,NA,26,-1.05857434645857,1.19913008130182,1.24067874252773,-0.0839168695013978,-0.0429215665821004,-0.324096265806709,-0.528436150737324,0.0838600250375427,-0.211641905396789,-0.0780852445722796,-0.0152950744383456,0.016404599130715,0.0632986218441459,0.0178041929114453,-0.0106339958287532,-0.0108361074166413,0.0161217467191774,0.000563618357027059,-5.2329894646629e-08
"28.9","G18-WL-9_trimmed.sorted","G18-WL-9",26,"Wandlitz","Germany","",2,39,104,30,61,0,NA,4361.31,486.779,NA,NA,NA,26,-1.05857434645857,1.19913008130182,1.24067874252773,-0.0839168695013978,-0.0429215665821004,-0.324096265806709,-0.528436150737324,0.0838600250375427,-0.211641905396789,-0.0780852445722796,-0.0152950744383456,0.016404599130715,0.0632986218441459,0.0178041929114453,-0.0106339958287532,-0.0108361074166413,0.0161217467191774,0.000563618357027059,-5.2329894646629e-08
"29","G18-ZS-1_trimmed.sorted","G18-ZS-1",22,"Zeits","Germany","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,-1.26859094532988,2.65930884388751,1.00940670732445,-0.365969723558013,-0.336455933805528,0.379714485158605,0.153630853568904,0.0975109179100066,0.155491404609782,0.0340586737428908,0.237224027709369,-0.15214270664042,0.0849400964098195,-0.0511137702018348,0.0151652619913621,0.0203755090332176,0.00180765417612124,0.014693290234424,1.21906141392012e-08
"29.1","G18-ZS-2_trimmed.sorted","G18-ZS-2",22,"Zeits","Germany","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,-1.26859094532988,2.65930884388751,1.00940670732445,-0.365969723558013,-0.336455933805528,0.379714485158605,0.153630853568904,0.0975109179100066,0.155491404609782,0.0340586737428908,0.237224027709369,-0.15214270664042,0.0849400964098195,-0.0511137702018348,0.0151652619913621,0.0203755090332176,0.00180765417612124,0.014693290234424,1.21906141392012e-08
"29.2","G18-ZS-3_trimmed.sorted","G18-ZS-3",22,"Zeits","Germany","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,-1.26859094532988,2.65930884388751,1.00940670732445,-0.365969723558013,-0.336455933805528,0.379714485158605,0.153630853568904,0.0975109179100066,0.155491404609782,0.0340586737428908,0.237224027709369,-0.15214270664042,0.0849400964098195,-0.0511137702018348,0.0151652619913621,0.0203755090332176,0.00180765417612124,0.014693290234424,1.21906141392012e-08
"29.3","G18-ZS-4_trimmed.sorted","G18-ZS-4",22,"Zeits","Germany","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,-1.26859094532988,2.65930884388751,1.00940670732445,-0.365969723558013,-0.336455933805528,0.379714485158605,0.153630853568904,0.0975109179100066,0.155491404609782,0.0340586737428908,0.237224027709369,-0.15214270664042,0.0849400964098195,-0.0511137702018348,0.0151652619913621,0.0203755090332176,0.00180765417612124,0.014693290234424,1.21906141392012e-08
"30","LtKlPA01_trimmed.sorted","LtKlPA01",35,"Palanga","Lithuania","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,-2.89970585937303,-2.3305478598264,-0.80187797845674,1.83431960910775,2.13807086541657,0.130584630595259,-0.26642591382147,-0.168891060556059,0.0391111335396437,-0.173297982226391,0.0701793007714059,0.112117998076948,-0.0290538715320966,-0.0191832284519916,0.0128849875203379,0.0195089685654394,0.0215461702829306,0.00161436942779404,1.41314008629901e-07
"30.1","LtKlPA02_trimmed.sorted","LtKlPA02",35,"Palanga","Lithuania","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,-2.89970585937303,-2.3305478598264,-0.80187797845674,1.83431960910775,2.13807086541657,0.130584630595259,-0.26642591382147,-0.168891060556059,0.0391111335396437,-0.173297982226391,0.0701793007714059,0.112117998076948,-0.0290538715320966,-0.0191832284519916,0.0128849875203379,0.0195089685654394,0.0215461702829306,0.00161436942779404,1.41314008629901e-07
"30.2","LtKlPA03_trimmed.sorted","LtKlPA03",35,"Palanga","Lithuania","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,-2.89970585937303,-2.3305478598264,-0.80187797845674,1.83431960910775,2.13807086541657,0.130584630595259,-0.26642591382147,-0.168891060556059,0.0391111335396437,-0.173297982226391,0.0701793007714059,0.112117998076948,-0.0290538715320966,-0.0191832284519916,0.0128849875203379,0.0195089685654394,0.0215461702829306,0.00161436942779404,1.41314008629901e-07
"30.3","LtKlPA04_trimmed.sorted","LtKlPA04",35,"Palanga","Lithuania","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,-2.89970585937303,-2.3305478598264,-0.80187797845674,1.83431960910775,2.13807086541657,0.130584630595259,-0.26642591382147,-0.168891060556059,0.0391111335396437,-0.173297982226391,0.0701793007714059,0.112117998076948,-0.0290538715320966,-0.0191832284519916,0.0128849875203379,0.0195089685654394,0.0215461702829306,0.00161436942779404,1.41314008629901e-07
